,Id:,text,date,retweets,likes
284,1380502029601230849,[<'“History does not long entrust the care of bitcoin to the weak or timid.” - Dwight Eisenhower on #Bitcoin'>],2021-04-09,325,3526
285,1380204096196640768,"[<'Capital flows from weak assets to strong, and right now, #Bitcoin is the strongest asset in the world.   This is due to its deflationary technical characteristics, global ownership &amp; liquidity, &amp; open monetary network protocol.  #hodl https://t.co/V4q4W2Hc6z'>]",2021-04-08,617,3527
286,1380150122965766145,"[<""As #Bitcoin miners &amp; exchanges come public, capital is going to surge into the industry from institutional investors via deals like this one, accelerating the expansion of the $BTC network.   If you didn't factor this into your forecast, all your models are destroyed. https://t.co/Xcv1YKknmL"">]",2021-04-08,548,3295
287,1380139537842761732,"[<'""I came, I saw, I bought bitcoin.” - Julius Caesar on #Bitcoin'>]",2021-04-08,1440,12901
288,1379782892054851585,[<'“Perseverance and spirit have done wonders in all ages.” - George Washington on #Bitcoin'>],2021-04-07,491,4540
289,1379437304620679169,[<'#Bitcoin is making the Dollar stronger &amp; Gold weaker. https://t.co/SmKAJb92G4 https://t.co/aMFZY4MjeA'>],2021-04-06,248,1604
290,1379418076454789121,"[<'In the course of preparing for my #Bitcoin vs. #Gold debate with @Frank_Giustra , I went to his website https://t.co/VuqQRNj7tb for intel - then I realized that I own his first name, so in his honor, I have redirected https://t.co/ZE6DX712ct to all things Bitcoin.  #hope4frank'>]",2021-04-06,814,7662
291,1379406346324426752,[<'“Less is more.” - Ludwig Mies van der Rohe on #Bitcoin'>],2021-04-06,272,3065
292,1379096001189974021,"[<'My latest thoughts on why #Bitcoin is the most powerful &amp; disruptive technology of our lifetime, why it is irrational &amp; tragic to dismiss it as speculative fervor, how it is good for the health &amp; prosperity of the both the US &amp; the rest of the world.\nhttps://t.co/lWDizIWuPN'>]",2021-04-05,815,4463
293,1379040567460564998,[<'“No price is too high to pay for the privilege of owning yourself.” - Rudyard Kipling on #Bitcoin'>],2021-04-05,768,6280
294,1378773968719638534,[<'RT @DocumentingBTC: The #Bitcoin Network grew last year. https://t.co/kjcc3Rfyi2'>],2021-04-04,1097,0
295,1378747835844325376,"[<'@MsHodl @DrBitcoinMD @aPerfect_System You know I can hear both of you, right?  My loyalty to #Bitcoin is forever, Justine, forever.'>]",2021-04-04,260,3117
296,1378745592378228741,[<'Triple Maxi #Bitcoin Mining Strategy = (1) Keep all the BTC you mine (2) Issue Equity/Debt to purchase capital equipment &amp; pay operating expenses (3) Issue additional Equity/Debt to acquire more BTC if/when accretive.  #HODL https://t.co/wLX6PaMfLe'>],2021-04-04,635,4283
297,1378685706403512321,[<'Trying to figure out if I should use this chart in my #Bitcoin vs. #Gold debate with @Frank_Giustra. https://t.co/US5iQH8us7'>],2021-04-04,810,6085
298,1378679177344344066,[<'“…our favorite holding period is forever.” - Warren Buffett on #Bitcoin'>],2021-04-04,812,7876
299,1378423030116941830,[<'Excited to receive my #Bitcoin Full Node Sculpture commissioned from \u2066\u2066@FractalEncrypt\u2069.🚀 https://t.co/JdOSaZM66J'>],2021-04-03,947,12036
300,1378394020846653443,"[<'OK @Frank_Giustra.  The cyber hornets have spoken.  I accept your challenge to debate the matter of #Bitcoin vs. #Gold and will leave it to @DanielaCambone  to negotiate the appropriate platform, timing &amp; rules of engagement. https://t.co/uO9jOG6zRU'>]",2021-04-03,600,5991
301,1378326789399982080,"[<'“From the errors of other nations, let us learn wisdom.” -\xa0Thomas Paine on #Bitcoin'>]",2021-04-03,346,3310
302,1378066415320719371,"[<""If you don't understand laser eyes, you don't understand #Bitcoin.  Welcome to the team @ParisHilton. https://t.co/Pe3dc7KxPD"">]",2021-04-02,1379,13307
303,1378011818589892612,"[<'We have reorganized all of our #Bitcoin resources on https://t.co/kZl3k7Tm4h and given this domain its own website separate from @microstrategy.  It now contains a curated list of interviews, podcasts, resources, leaders, &amp; websites for individuals, institutions &amp; corporations.'>]",2021-04-02,958,4935
304,1378002045475688450,"[<'Should I debate @Frank_Giustra on the subject of #Bitcoin vs. Gold, with @DanielaCambone as the moderator?\n\nhttps://t.co/HkhjXbuvUD'>]",2021-04-02,250,1603
305,1377966666483707906,[<'“No price is too great for a work of unquestioned beauty and known authenticity.” - J.P. Morgan on #Bitcoin'>],2021-04-02,595,4943
306,1377738670472581129,"[<""CPI is not inflation.  Volatility is not risk.  Diversification is not security.  Inflation is a vector.  Simple arithmetic &amp; scalar metrics won't solve your problems.  #Bitcoin will. https://t.co/LkTHcMeBaF"">]",2021-04-01,734,3788
307,1377732098681925634,[<'RT @gladstein: Superb article about Bitcoin’s unstoppable rise in India by @baidakova:\n\n-WazirX is the largest exchange in India w/ 1.8M us…'>],2021-04-01,219,0
308,1377728930136911877,[<'Congratulations to the entire team at @coinbase.  This listing will accelerate institutional adoption of #Bitcoin and catalyze a host of complementary industry initiatives. https://t.co/CoUdOoCNkW'>],2021-04-01,920,7065
309,1377647511083573249,"[<""If you don't understand laser eyes, then you don't understand #Bitcoin.    #LaserRayUntil100K https://t.co/fUgAI9Fc5y https://t.co/kWk9wyshKd"">]",2021-04-01,925,8343
310,1377402148669956096,"[<""#Gold doesn't work anymore.   #Bitcoin broke it. https://t.co/EreNcXoPAR"">]",2021-03-31,2168,11207
311,1377334321816641536,[<'Computers made people smarter.  Automobiles made people faster.  Electricity made people stronger.  #Bitcoin is making people wealthier. https://t.co/lNbe5bERZN'>],2021-03-31,648,4091
312,1377317222738231303,"[<'RT @gladstein: 1/ In a new @Telegraph column @jamestitcomb claims that it is ""hard to argue that Bitcoin has lived up to its mysterious inv…'>]",2021-03-31,205,0
313,1377279682429718531,"[<""#Bitcoin is the world's most efficient monetary network. Those with money will join, then those with money will have to join. https://t.co/qlnV0bpUYO"">]",2021-03-31,821,4257
314,1377254863868997639,"[<'Once you decide #Bitcoin is an asset class, if you are not long, you are short. https://t.co/SbJVc89SDj'>]",2021-03-31,539,3250
315,1377253373083328512,[<'“Eureka! I have found it!” - Archimedes on #Bitcoin'>],2021-03-31,469,4894
316,1377022202072141827,"[<""RT @Cointelegraph: Bitcoin is leaving gold in its digital dust. BTC's value relative to gold has more than doubled over the past three mont…"">]",2021-03-30,294,0
317,1376982642940391428,"[<'The ideal mobile wallet will eventually let you pay merchants in USD/EUR funded by a low interest credit line secured by your BTC assets.  If BTC collateral falls below threshold, switch to unsecured credit line at higher rate. Ergo, no need to sell your #Bitcoin&amp; incur taxes. https://t.co/3ysmJiXEfE'>]",2021-03-30,1492,8649
318,1376972772090507266,"[<'Gold being demonetized, replaced by #Bitcoin, one app at time.\n\n""Bitcoin, as the flagship cryptocurrency, has grown tremendously as an asset over the last decade, earning wider acceptance among Fortune 500 companies, institutional financial firms, and individual investors alike."" https://t.co/r3CUzuNL0f'>]",2021-03-30,385,2376
319,1376954356508024835,[<'#Bitcoin is the crypto-steel of the 21st century.  Beautiful structures to benefit billions will be engineered from beams of encrypted energy.'>],2021-03-30,745,5969
320,1376866525957611520,[<'“History shows it is not possible to insulate yourself from the consequences of others holding money that is harder than yours.” - Saifedean Ammous on #Bitcoin'>],2021-03-30,741,4985
321,1376558569538084866,"[<'RT @BitcoinBrains: Someday soon, every company and jurisdiction in the world will hold #bitcoin.\n\n#Alberta should follow the lead of @micha…'>]",2021-03-29,196,0
322,1376556353448206336,"[<'""Inflation was 36.1%, which was at least lower than the 53.8% of 2019.  Inflation is expected to reach 48% this year.""   Argentina has a population of 45 million, and for each one of them, #Bitcoin has become a moral imperative.\nhttps://t.co/KpvSRpgaU2'>]",2021-03-29,733,3779
323,1376513319218069508,[<'#Bitcoin is a swarm of cyber hornets exponentially growing stronger... https://t.co/shnkgR6pvG'>],2021-03-29,208,2198
324,1376508133489672193,"[<'If you believe everyone has a natural right to life, liberty, and property, then it is only a matter of time before you believe in #Bitcoin.'>]",2021-03-29,1933,10673
325,1376191030123454475,"[<'When you grasp the magnitude of the misery inflicted on the multitude by monetary collapse, the moral imperative of #Bitcoin becomes clear. https://t.co/RQW2AyQdNV'>]",2021-03-28,440,2888
